"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.2","log2fold_change","Auc"
"64","Arfrp1","hurdle",0.185346788220357,-1.071232,0.1375035,1.2087355,0.736
"450","Mid1","hurdle",0.0223037142091806,1.55553,2.666757,1.111227,0.735
"482","Mtx1","hurdle",0.106318357390668,-0.5950014,0.6780719,1.2730733,0.734
"403","Leo1","hurdle",0.1837622610735,-0.9241052,0.4329594,1.3570646,0.734
"233","Epb4.1l5","hurdle",0.110059779746184,-1.3378111,-0.2344653,1.1033458,0.734
"199","Dkkl1","hurdle",0.0282671034643293,-2.7617487,-0.2344653,2.5272834,0.734
"148","Cebpg","hurdle",0.12253472410002,-1.3378111,-0.2344653,1.1033458,0.733
"769","Tra2a","hurdle",0.121347464676446,-1.3378111,-0.2344653,1.1033458,0.732
"627","Rlim","hurdle",0.132529758111852,0.1133696,1.2326608,1.1192912,0.732
"794","Ubald1","hurdle",0.213250340714072,-1.0169482,0.1375035,1.1544517,0.731
"592","Ptk2b","hurdle",0.0308778057940472,-2.5010969,0.1375035,2.6386004,0.731
"558","Pkib","hurdle",0.0336053716438989,-2.6920397,-0.2344653,2.4575744,0.731
"435","Mark3","hurdle",0.202246387394515,-1.0276428,0.1375035,1.1651463,0.731
"844","Zdhhc5","hurdle",0.0967210882715723,-1.2475327,-0.2344653,1.0130674,0.73
"380","Kifc1","hurdle",0.210997469227169,-1.0169482,0.1375035,1.1544517,0.73
"142","Cdh5","hurdle",0.0369350163589568,-2.6920397,-0.2344653,2.4575744,0.73
"208","Dram2","hurdle",0.0751579279749149,-0.5100671,0.8875253,1.3975924,0.729
"169","Comt","hurdle",0.13212692860106,-0.3948206,0.8875253,1.2823459,0.729
"108","C430049B03Rik","hurdle",0.0432478006555693,-2.6584089,-0.2344653,2.4239436,0.729
"859","Zfp622","hurdle",0.216963264545142,-1.0063322,0.1375035,1.1438357,0.728
"581","Prmt2","hurdle",0.114013352985518,-1.2727553,-0.2344653,1.03829,0.728
"573","Ppp1r15b","hurdle",0.205906323569749,-0.9957939,0.1375035,1.1332974,0.728
"219","Echdc2","hurdle",0.128483657524608,-1.2984267,-0.2344653,1.0639614,0.727
"460","Mov10","hurdle",0.0518371124534917,-2.5934117,-0.2344653,2.3589464,0.726
"161","Cirbp","hurdle",0.0550424468103511,-2.5619792,-0.2344653,2.3275139,0.725
"796","Ube2g2","hurdle",0.261322932612996,-0.6353253,0.4329594,1.0682847,0.724
"510","Nmrk1","hurdle",0.223704506033442,-0.9543938,0.1375035,1.0918973,0.724
"363","Itih5","hurdle",0.0458311736584818,-2.6920397,-0.7369656,1.9550741,0.724
"756","Tmem185b","hurdle",0.0672030062293203,-2.4715929,-0.2344653,2.2371276,0.722
"751","Tmc4","hurdle",0.0442871993675387,-2.6255443,-0.7369656,1.8885787,0.722
"452","Milr1","hurdle",0.247711541341151,-0.9442267,0.1375035,1.0817302,0.722
"137","Cdc34","hurdle",0.143848583068651,1.277876,2.485427,1.207551,0.722
"54","Als2","hurdle",0.22508611278926,-0.480381,0.6780719,1.1584529,0.722
"605","Rae1","hurdle",0.278586947512187,-0.5713372,0.4329594,1.0042966,0.721
"35","Actr1a","hurdle",0.244372686242735,-0.9543938,0.1375035,1.0918973,0.721
"700","Smg5","hurdle",0.156317077714491,-0.8275031,0.6780719,1.505575,0.72
"396","Lap3","hurdle",0.0305587282047623,0.3088107,1.3785116,1.0697009,0.72
"65","Arhgap1","hurdle",0.13276548107907,-1.2350848,-0.2344653,1.0006195,0.72
"681","Slc25a38","hurdle",0.0568469224124342,-2.5934117,-0.7369656,1.8564461,0.719
"559","Pkn1","hurdle",0.0568469224124342,-2.5934117,-0.7369656,1.8564461,0.719
"546","Pgd","hurdle",0.0537546140245397,-0.2816884,1.0703893,1.3520777,0.719
"198","Dio3","hurdle",0.0888151360553454,-2.2056411,-0.2344653,1.9711758,0.718
"237","Erlec1","hurdle",0.0544764619933196,-2.5312169,-0.7369656,1.7942513,0.717
"214","Dync1li1","hurdle",0.0705240734413893,-2.5934117,-0.7369656,1.8564461,0.717
"45","Ahcyl1","hurdle",0.243159381234958,-0.9141486,0.1375035,1.0516521,0.717
"706","Soga1","hurdle",0.0375694763531524,-2.3592642,0.4329594,2.7922236,0.716
"684","Slc27a4","hurdle",0.0263525329202935,-2.0890433,0.1375035,2.2265468,0.716
"646","Ruvbl1","hurdle",0.177689834860199,-0.4369666,0.6780719,1.1150385,0.716
"549","Phactr2","hurdle",0.0619956131676293,-2.5312169,-0.7369656,1.7942513,0.716
"84","Atp6v0d1","hurdle",0.245351009606599,-0.7815243,0.4329594,1.2144837,0.715
"657","Sema4c","hurdle",0.0762729092792771,-2.5010969,-0.7369656,1.7641313,0.714
"491","Narf","hurdle",0.0770209333466017,-2.5312169,-0.7369656,1.7942513,0.714
"213","Dync1i2","hurdle",0.203130518120964,-0.7546243,0.6780719,1.4326962,0.714
"177","Ctc1","hurdle",0.274293257752044,-0.8944394,0.1375035,1.0319429,0.714
"116","Carhsp1","hurdle",0.107182491633764,-0.206856,1.070389,1.277245,0.714
"31","Abhd5","hurdle",0.0940535035575441,-2.3324973,-0.2344653,2.098032,0.714
"268","Gadl1","hurdle",0.0840212834633619,-2.5010969,-0.7369656,1.7641313,0.713
"497","Neat1","hurdle",0.0965825724699837,-2.306218,-0.2344653,2.0717527,0.712
"238","Erlin2","hurdle",0.104554085162696,-2.2804088,-0.2344653,2.0459435,0.712
"652","Scamp5","hurdle",0.103854398898418,-2.2804088,-0.2344653,2.0459435,0.711
"548","Pgp","hurdle",0.256250041856793,-0.7725018,0.4329594,1.2054612,0.711
"470","Mrpl40","hurdle",0.257969332459164,-0.8653713,0.1375035,1.0028748,0.711
"744","Them6","hurdle",0.089858920150624,-2.4143356,-0.7369656,1.67737,0.71
"676","Slc10a3-ubl4","hurdle",0.0455076775229388,-1.9401799,0.1375035,2.0776834,0.71
"574","Ppp2r3a","hurdle",0.0962378007924414,-2.2804088,-0.2344653,2.0459435,0.71
"531","Panx1","hurdle",0.0892219828220666,-2.4143356,-0.7369656,1.67737,0.709
"87","Atp9a","hurdle",0.0983217751185781,-2.4143356,-0.7369656,1.67737,0.709
"858","Zfp592","hurdle",0.0107744569846293,-1.8615395,0.4329594,2.2944989,0.708
"828","Vps26a","hurdle",0.120949074839144,-2.2056411,-0.2344653,1.9711758,0.708
"762","Tnfrsf23","hurdle",0.0978925368682782,-2.4143356,-0.7369656,1.67737,0.708
"726","Taf1","hurdle",0.248731983905112,-0.3673921,0.6780719,1.045464,0.708
"659","Sept8","hurdle",0.126044540579071,-2.1815554,-0.2344653,1.9470901,0.708
"302","Golph3","hurdle",0.0666358368082,-2.2056411,0.1375035,2.3431446,0.708
"179","Ctsa","hurdle",0.0458663417288381,-2.1815554,0.4329594,2.6145148,0.708
"660","Serpinb1c","hurdle",0.0966197134071702,-2.3865372,-0.7369656,1.6495716,0.707
"489","Nap1l2","hurdle",0.0958394735440683,-2.3592642,-0.7369656,1.6222986,0.707
"53","Alkbh5","hurdle",0.232974251599305,-0.6852506,0.6780719,1.3633225,0.707
"743","Thap4","hurdle",0.107520465341571,-2.2056411,-0.2344653,1.9711758,0.706
"736","Tead3","hurdle",0.123024300589524,-2.1815554,-0.2344653,1.9470901,0.706
"487","Naa60","hurdle",0.123024300589521,-2.1815554,-0.2344653,1.9470901,0.706
"480","Mtmr3","hurdle",0.105549277586274,-2.3865372,-0.7369656,1.6495716,0.706
"261","Fstl3","hurdle",0.028791958271264,-2.1116211,0.8875253,2.9991464,0.706
"540","Pdxp","hurdle",0.104238073378739,-2.3592642,-0.7369656,1.6222986,0.705
"168","Commd4","hurdle",0.27989913425833,-0.7195205,0.4329594,1.1524799,0.705
"733","Tbpl1","hurdle",0.113418154291864,-2.3592642,-0.7369656,1.6222986,0.704
"566","Pof1b","hurdle",0.12271870181847,-2.3865372,-0.7369656,1.6495716,0.704
"468","Mrpl17","hurdle",0.271542645330576,-0.3471576,0.6780719,1.0252295,0.704
"831","Vps8","hurdle",0.109354267643677,-2.2804088,-0.7369656,1.5434432,0.703
"720","Stat3","hurdle",0.14042427025521,-2.1116211,-0.2344653,1.8771558,0.703
"565","Pnpla8","hurdle",0.120820956723253,-2.306218,-0.7369656,1.5692524,0.703
"532","Pard6g","hurdle",0.122392662895817,-2.3592642,-0.7369656,1.6222986,0.703
"469","Mrpl4","hurdle",0.286356001826137,-0.7108764,0.4329594,1.1438358,0.703
"461","Mpc1","hurdle",0.126263079318738,-2.134558,-0.2344653,1.9000927,0.703
"340","Iffo2","hurdle",0.078244079402892,-1.8052503,0.1375035,1.9427538,0.703
"259","Frrs1","hurdle",0.112069328918173,-2.3324973,-0.7369656,1.5955317,0.703
"183","Cxxc1","hurdle",0.0596033995476177,-1.786965,0.1375035,1.9244685,0.703
"22","5430427O19Rik","hurdle",0.109354267643683,-2.2804088,-0.7369656,1.5434432,0.703
"322","Heyl","hurdle",0.120105842936788,-2.306218,-0.7369656,1.5692524,0.702
"147","Cebpb","hurdle",0.0109968071832368,-1.7334597,0.4329594,2.1664191,0.702
"854","Zfp414","hurdle",0.129761886903207,-2.306218,-0.7369656,1.5692524,0.701
"278","Git2","hurdle",0.130237024822885,-2.1116211,-0.2344653,1.8771558,0.701
"260","Fscn1","hurdle",0.209597240795113,-0.2563105,0.8875253,1.1438358,0.701
"91","Azi2","hurdle",0.129761886903203,-2.306218,-0.7369656,1.5692524,0.701
"344","Ighmbp2","hurdle",0.127469651823373,-2.2550533,-0.7369656,1.5180877,0.7
"14","2510003E04Rik","hurdle",0.128340072185274,-2.2804088,-0.7369656,1.5434432,0.7
"6","1700020I14Rik","hurdle",0.115041212286182,-2.2301356,-0.7369656,1.49317,0.7
"773","Trdmt1","hurdle",0.126489313537691,-2.2550533,-0.7369656,1.5180877,0.699
"342","Ift74","hurdle",0.145648105449201,-2.0668134,-0.2344653,1.8323481,0.699
"838","Zbtb48","hurdle",0.155239464802308,-2.0449207,-0.2344653,1.8104554,0.698
"619","Rfng","hurdle",0.155239464802313,-2.0449207,-0.2344653,1.8104554,0.698
"427","Mapk13","hurdle",0.110988238373864,-1.9811683,0.1375035,2.1186718,0.698
"173","Cox6b1","hurdle",0.167758601883714,-0.206856,1.070389,1.277245,0.698
"740","Tfrc","hurdle",1.40811187270849e-05,-1.6650727,0.8875253,2.552598,0.697
"601","Rab11fip2","hurdle",0.134868489879653,-2.2301356,-0.7369656,1.49317,0.697
"384","Klf16","hurdle",0.134868489879649,-2.2301356,-0.7369656,1.49317,0.697
"314","Gys1","hurdle",0.160929435128446,-2.0233554,-0.2344653,1.7888901,0.697
"159","Chpf2","hurdle",0.174927845053488,-2.0021077,-0.2344653,1.7676424,0.697
"80","Atf7ip","hurdle",0.146863800404294,-2.2550533,-0.7369656,1.5180877,0.697
"710","Sphk2","hurdle",0.156674042337569,-2.2550533,-0.7369656,1.5180877,0.696
"499","Nedd1","hurdle",0.145371957494296,-2.2301356,-0.7369656,1.49317,0.696
"311","Gss","hurdle",0.154150727033008,-2.0233554,-0.2344653,1.7888901,0.696
"182","Cx3cr1","hurdle",0.145371957494298,-2.2301356,-0.7369656,1.49317,0.696
"830","Vps54","hurdle",0.141281156767725,-2.1578653,-0.7369656,1.4208997,0.695
"554","Pigk","hurdle",0.143431506560748,-2.2056411,-0.7369656,1.4686755,0.695
"346","Il6st","hurdle",0.155680737085289,-2.2301356,-0.7369656,1.49317,0.695
"324","Hif1a","hurdle",0.143431506560746,-2.2056411,-0.7369656,1.4686755,0.695
"249","Fam43a","hurdle",0.143431506560748,-2.2056411,-0.7369656,1.4686755,0.695
"825","Vgll3","hurdle",0.153221636140273,-2.1815554,-0.7369656,1.4445898,0.694
"786","Tstd2","hurdle",0.15322163614028,-2.1815554,-0.7369656,1.4445898,0.694
"745","Thnsl2","hurdle",0.184536992956439,-1.9605286,-0.2344653,1.7260633,0.694
"668","Sh3bp5","hurdle",0.187124387347965,-1.9605286,-0.2344653,1.7260633,0.694
"29","Abcf3","hurdle",0.165680539333756,-2.2301356,-0.7369656,1.49317,0.694
"847","Zfp113","hurdle",0.174847177153464,-2.2056411,-0.7369656,1.4686755,0.693
"502","Nfrkb","hurdle",0.174847177153471,-2.2056411,-0.7369656,1.4686755,0.693
"463","Mpp4","hurdle",0.149784470970614,-2.1578653,-0.7369656,1.4208997,0.693
"270","Galnt1","hurdle",0.0675663800771005,-1.6158292,0.1375035,1.7533327,0.693
"217","E2f1","hurdle",0.152171079769934,-2.1815554,-0.7369656,1.4445898,0.693
"178","Ctps","hurdle",0.236255498838721,-0.6435271,0.6780719,1.321599,0.693
"93","Bad","hurdle",0.190040233378468,-1.9401799,-0.2344653,1.7057146,0.693
"89","AU040320","hurdle",0.152171079769927,-2.1815554,-0.7369656,1.4445898,0.693
"701","Smg8","hurdle",0.173810645788228,-2.1815554,-0.7369656,1.4445898,0.692
"694","Smap1","hurdle",0.225171277777922,-0.2007917,0.8875253,1.088317,0.692
"498","Neb","hurdle",0.159977700957145,-2.134558,-0.7369656,1.3975924,0.692
"475","Msl1","hurdle",0.173810645788226,-2.1815554,-0.7369656,1.4445898,0.692
"465","Mpst","hurdle",0.161080010881353,-2.1578653,-0.7369656,1.4208997,0.692
"728","Tanc2","hurdle",0.158643205252687,-2.134558,-0.7369656,1.3975924,0.691
"564","Pmf1","hurdle",0.175209360954051,-0.6684161,0.6780719,1.346488,0.691
"397","Larp4","hurdle",0.196497634746653,-1.9201143,-0.2344653,1.685649,0.691
"281","Gkap1","hurdle",0.0560129783332254,-1.5682111,0.1375035,1.7057146,0.691
"57","Anxa4","hurdle",0.0501506955408003,-1.9003239,0.4329594,2.3332833,0.691
"52","Alg5","hurdle",0.183234680659133,-2.134558,-0.7369656,1.3975924,0.691
"447","Mfn2","hurdle",0.170151184837705,-2.134558,-0.7369656,1.3975924,0.69
"307","Gpr97","hurdle",0.190943397190496,-1.9201143,-0.2344653,1.685649,0.69
"126","Ccdc77","hurdle",0.0733926817808805,-1.5526814,0.1375035,1.6901849,0.69
"105","Brca1","hurdle",0.183109497526726,-2.1578653,-0.7369656,1.4208997,0.69
"824","Vcpip1","hurdle",0.181486279258874,-2.134558,-0.7369656,1.3975924,0.689
"682","Slc25a46","hurdle",0.181486279258879,-2.134558,-0.7369656,1.3975924,0.689
"679","Slc25a10","hurdle",0.167665265596243,-2.1116211,-0.7369656,1.3746555,0.689
"640","Rragc","hurdle",0.209491018580164,-1.8808014,-0.2344653,1.6463361,0.689
"333","Hoxc5","hurdle",0.181486279258879,-2.134558,-0.7369656,1.3975924,0.689
"772","Trappc8","hurdle",0.207011466910405,-1.8808014,-0.2344653,1.6463361,0.688
"503","Ngdn","hurdle",0.177407716605586,-1.9003239,-0.2344653,1.6658586,0.688
"408","Lima1","hurdle",0.0981572387229465,-1.5070708,0.1375035,1.6445743,0.688
"163","Clec1b","hurdle",0.164805956692087,-2.0890433,-0.7369656,1.3520777,0.688
"719","Stag2","hurdle",0.190900712944045,-2.1116211,-0.7369656,1.3746555,0.687
"685","Slc30a6","hurdle",0.190900712944049,-2.1116211,-0.7369656,1.3746555,0.687
"588","Psme3","hurdle",0.322489881337486,-0.6271699,0.4329594,1.0601293,0.687
"568","Polr3f","hurdle",0.189889582200912,-2.0890433,-0.7369656,1.3520777,0.687
"639","Rpusd2","hurdle",0.202140301939776,-2.1116211,-0.7369656,1.3746555,0.686
"578","Prf1","hurdle",0.202140301939771,-2.1116211,-0.7369656,1.3746555,0.686
"516","Nsmce4a","hurdle",0.180762203329369,-0.1531736,1.0703893,1.2235629,0.686
"232","Eme1","hurdle",0.201324500931385,-2.0890433,-0.7369656,1.3520777,0.686
"81","Atg2b","hurdle",0.221834111873078,-1.8425313,-0.2344653,1.608066,0.686
"702","Smim12","hurdle",0.231615186878433,-1.8237704,-0.2344653,1.5893051,0.685
"689","Slc43a2","hurdle",0.184886686231737,-2.0449207,-0.7369656,1.3079551,0.685
"583","Prrt2","hurdle",0.20045563773443,-2.0890433,-0.7369656,1.3520777,0.685
"457","Mmgt1","hurdle",0.200455637734441,-2.0890433,-0.7369656,1.3520777,0.685
"423","Malt1","hurdle",0.208651312600428,-1.8425313,-0.2344653,1.608066,0.685
"379","Kif5a","hurdle",0.200455637734433,-2.0890433,-0.7369656,1.3520777,0.685
"297","Gnaq","hurdle",0.200455637734436,-2.0890433,-0.7369656,1.3520777,0.685
"141","Cdh4","hurdle",0.212976037130669,-2.1116211,-0.7369656,1.3746555,0.685
"114","Cap1","hurdle",0.31239589123187,-0.1357144,0.8875253,1.0232397,0.685
"21","4933427D14Rik","hurdle",0.199426123587105,-2.0668134,-0.7369656,1.3298478,0.685
"818","Usp24","hurdle",0.228339133098882,-1.8237704,-0.2344653,1.5893051,0.684
"801","Ublcp1","hurdle",0.197079483796775,-2.0449207,-0.7369656,1.3079551,0.684
"737","Terf2","hurdle",0.222013869887673,-1.8237704,-0.2344653,1.5893051,0.684
"718","St3gal5","hurdle",0.196359515051699,-2.0233554,-0.7369656,1.2863898,0.684
"632","Rnf14","hurdle",0.198268236673228,-2.0668134,-0.7369656,1.3298478,0.684
"255","Fgfbp1","hurdle",0.209167208244502,-1.6650727,0.1375035,1.8025762,0.684
"250","Fam65a","hurdle",0.198268236673236,-2.0668134,-0.7369656,1.3298478,0.684
"242","Evpl","hurdle",0.159932702750315,-1.4628581,0.1375035,1.6003616,0.684
"107","C1d","hurdle",0.187648381504814,-1.8425313,-0.2344653,1.608066,0.684
"73","Arl8a","hurdle",0.222013869887673,-1.8237704,-0.2344653,1.5893051,0.684
"765","Tollip","hurdle",0.209096788064786,-2.0449207,-0.7369656,1.3079551,0.683
"547","Pgm2l1","hurdle",0.210144266905459,-2.0668134,-0.7369656,1.3298478,0.683
"774","Triap1","hurdle",0.218894862769462,-2.0233554,-0.7369656,1.2863898,0.682
"717","St3gal2","hurdle",0.221703237501026,-2.0668134,-0.7369656,1.3298478,0.682
"864","Zmat5","hurdle",0.231667543189361,-2.0449207,-0.7369656,1.3079551,0.681
"811","Unc119b","hurdle",0.217697345380581,-2.0233554,-0.7369656,1.2863898,0.681
"663","Setd6","hurdle",0.231667543189351,-2.0449207,-0.7369656,1.3079551,0.681
"508","Nme3","hurdle",0.117244256611405,-1.4059397,0.1375035,1.5434432,0.681
"485","Myo18a","hurdle",0.11190329541842,-1.7510752,0.1375035,1.8885787,0.681
"99","BC005561","hurdle",0.216468246877946,-2.0021077,-0.7369656,1.2651421,0.681
"42","Agfg1","hurdle",0.230809480312469,-2.0233554,-0.7369656,1.2863898,0.681
"857","Zfp574","hurdle",0.242918329829488,-2.0449207,-0.7369656,1.3079551,0.68
"832","Vrk3","hurdle",0.229895877465503,-2.0233554,-0.7369656,1.2863898,0.68
"757","Tmem229a","hurdle",0.214981802065474,-2.0021077,-0.7369656,1.2651421,0.68
"448","Mfsd5","hurdle",0.00124981434554684,-1.1863405,0.8875253,2.0738658,0.68
"120","Ccdc101","hurdle",0.229895877465506,-2.0233554,-0.7369656,1.2863898,0.68
"387","Klhl22","hurdle",0.0143257263915826,-1.3114357,0.4329594,1.7443951,0.679
"155","Chchd4","hurdle",0.26003423402558,-0.5403769,0.6780719,1.2184488,0.679
"839","Zc2hc1a","hurdle",0.223467101255263,-1.9605286,-0.7369656,1.223563,0.678
"629","Rnaseh2b","hurdle",0.229898134676875,-1.7510752,-0.2344653,1.5166099,0.678
"604","Rad9a","hurdle",0.253120181402254,-2.0233554,-0.7369656,1.2863898,0.678
"420","Luc7l","hurdle",0.337639363923142,-0.480381,0.6780719,1.1584529,0.678
"88","Atxn3","hurdle",0.239945668694694,-2.0021077,-0.7369656,1.2651421,0.678
"417","Lrrc8a","hurdle",0.265231749105982,-1.7160566,-0.2344653,1.4815913,0.677
"411","Lnp","hurdle",0.237611465080316,-1.9811683,-0.7369656,1.2442027,0.677
"317","Hagh","hurdle",0.275892545163793,-1.7160566,-0.2344653,1.4815913,0.677
"158","Chordc1","hurdle",0.0600353509472536,-1.6818679,0.4329594,2.1148273,0.677
"104","Bnip2","hurdle",0.237611465080309,-1.9811683,-0.7369656,1.2442027,0.677
"51","Aldh4a1","hurdle",0.221672709536358,-1.9605286,-0.7369656,1.223563,0.677
"648","S1pr2","hurdle",0.296509424822033,-1.6650727,-0.2344653,1.4306074,0.676
"349","Impad1","hurdle",0.234811352342062,-1.9605286,-0.7369656,1.223563,0.676
"865","Zmym3","hurdle",0.262451472327992,-1.698861,-0.2344653,1.4643957,0.675
"748","Tlcd1","hurdle",0.247734039197993,-1.9605286,-0.7369656,1.223563,0.675
"509","Nme7","hurdle",0.237284595304281,-1.7160566,-0.2344653,1.4815913,0.675
"410","Lmf2","hurdle",0.0842524580580919,-1.3245632,0.1375035,1.4620667,0.675
"339","Ier5","hurdle",0.262213415728348,-1.9811683,-0.7369656,1.2442027,0.675
"263","Fzd1","hurdle",0.261316033936813,-1.9605286,-0.7369656,1.223563,0.675
"241","Evi5","hurdle",0.262213415728363,-1.9811683,-0.7369656,1.2442027,0.675
"143","Cdk10","hurdle",0.260360810169252,-1.9605286,-0.7369656,1.223563,0.674
"841","Zc3h14","hurdle",0.280483610152846,-1.6650727,-0.2344653,1.4306074,0.673
"776","Trio","hurdle",0.0835623104428865,-1.2984267,0.1375035,1.4359302,0.673
"586","Psmb11","hurdle",0.272591682175054,-1.9605286,-0.7369656,1.223563,0.673
"412","LOC101056043","hurdle",0.256654183300367,-1.9201143,-0.7369656,1.1831487,0.673
"353","Ing2","hurdle",0.256972363410019,-1.6818679,-0.2344653,1.4474026,0.673
"290","Gm1943","hurdle",0.272591682175066,-1.9605286,-0.7369656,1.223563,0.673
"135","Ccnh","hurdle",0.272591682175066,-1.9605286,-0.7369656,1.223563,0.673
"747","Tiparp","hurdle",0.200870800615065,-1.8615395,-0.7369656,1.1245739,0.672
"538","Pdcd7","hurdle",0.268278137996969,-1.9201143,-0.7369656,1.1831487,0.672
"493","Ncapg2","hurdle",0.233255240373067,-1.8425313,-0.7369656,1.1055657,0.672
"433","March2","hurdle",0.270713417262229,-1.9401799,-0.7369656,1.2032143,0.672
"368","Josd1","hurdle",0.250249839970389,-1.8808014,-0.7369656,1.1438358,0.672
"326","Hist1h2ae","hurdle",0.268278137996958,-1.9201143,-0.7369656,1.1831487,0.672
"201","Dnaja2","hurdle",0.164716586086586,-0.4877454,1.0703893,1.5581347,0.672
"190","Dazap2","hurdle",0.285319479968482,-1.6484707,-0.2344653,1.4140054,0.672
"166","Cln8","hurdle",0.270713417262229,-1.9401799,-0.7369656,1.2032143,0.672
"151","Cenph","hurdle",0.105516290123316,-1.2855339,0.1375035,1.4230374,0.672
"856","Zfp553","hurdle",0.0902455142214524,-1.2600888,0.1375035,1.3975923,0.671
"692","Smad2","hurdle",0.276321648582381,-1.6484707,-0.2344653,1.4140054,0.671
"530","Pank3","hurdle",0.294862864982887,-1.9401799,-0.7369656,1.2032143,0.671
"418","Lsm14a","hurdle",0.279992542357588,-1.9003239,-0.7369656,1.1633583,0.671
"354","Ino80","hurdle",0.294862864982891,-1.9401799,-0.7369656,1.2032143,0.671
"848","Zfp131","hurdle",0.290027926979467,-1.6320576,-0.2344653,1.3975923,0.67
"707","Spag9","hurdle",0.275963651454589,-1.8615395,-0.7369656,1.1245739,0.67
"439","Mcfd2","hurdle",0.262011493156738,-1.8808014,-0.7369656,1.1438358,0.67
"1","0610030E20Rik","hurdle",0.262011493156746,-1.8808014,-0.7369656,1.1438358,0.67
"306","Gpr180","hurdle",0.27572990978079,-1.8808014,-0.7369656,1.1438358,0.669
"236","Eri1","hurdle",0.275729909780794,-1.8808014,-0.7369656,1.1438358,0.669
"38","Add1","hurdle",0.125968599207638,-1.2227435,0.1375035,1.360247,0.669
"2","0610037L13Rik","hurdle",0.29167739365797,-1.9003239,-0.7369656,1.1633583,0.669
"731","Tbc1d10a","hurdle",0.345216654524795,-1.5526814,-0.2344653,1.3182161,0.668
"711","Spryd7","hurdle",0.304227814036887,-1.9003239,-0.7369656,1.1633583,0.668
"703","Snip1","hurdle",0.287823182079557,-1.8615395,-0.7369656,1.1245739,0.668
"634","Rnf20","hurdle",0.289178921967547,-1.8808014,-0.7369656,1.1438358,0.668
"618","Rell1","hurdle",0.270776753316556,-1.8425313,-0.7369656,1.1055657,0.668
"376","Kif1c","hurdle",0.316815487219613,-1.5997812,-0.2344653,1.3653159,0.668
"128","Ccdc88a","hurdle",0.289178921967547,-1.8808014,-0.7369656,1.1438358,0.668
"33","Acadvl","hurdle",0.0943243867093792,-1.2227435,0.1375035,1.360247,0.668
"850","Zfp148","hurdle",0.274734523493731,-1.5997812,-0.2344653,1.3653159,0.667
"722","Stk4","hurdle",0.176841723515232,-1.5373171,0.1375035,1.6748206,0.667
"674","Sirt7","hurdle",0.302276455334711,-1.8808014,-0.7369656,1.1438358,0.667
"631","Rnaset2b","hurdle",0.302276455334724,-1.8808014,-0.7369656,1.1438358,0.667
"615","Rcor1","hurdle",0.24811322460519,-1.8052503,-0.7369656,1.0682847,0.667
"425","Map2k4","hurdle",0.284697820543663,-1.8425313,-0.7369656,1.1055657,0.667
"300","Gnptab","hurdle",0.239481251990424,-1.6158292,-0.2344653,1.3813639,0.667
"145","Cdk2ap2","hurdle",0.331775844520531,-1.5682111,-0.2344653,1.3337458,0.667
"221","Edar","hurdle",0.298375591856493,-1.8425313,-0.7369656,1.1055657,0.666
"569","Pomgnt1","hurdle",0.274795422341622,-1.7689085,-0.7369656,1.0319429,0.665
"536","Pcgf6","hurdle",0.134170299156642,-1.5373171,0.1375035,1.6748206,0.665
"444","Mettl20","hurdle",0.29671789029315,-1.8425313,-0.7369656,1.1055657,0.665
"230","Elmo2","hurdle",0.312945480042722,-1.8615395,-0.7369656,1.1245739,0.665
"866","Znf512b","hurdle",0.310387103959886,-1.8425313,-0.7369656,1.1055657,0.664
"610","Rbm10","hurdle",0.0899979075506978,-1.1744075,0.1375035,1.311911,0.664
"603","Rad1","hurdle",0.24385160454207,-1.5839098,-0.2344653,1.3494445,0.664
"635","Rnf34","hurdle",0.323195685911992,-1.5526814,-0.2344653,1.3182161,0.663
"453","Mis18a","hurdle",0.305800708434599,-1.8052503,-0.7369656,1.0682847,0.663
"287","Gm13238","hurdle",0.323678491956167,-1.8425313,-0.7369656,1.1055657,0.663
"3","1190007I07Rik","hurdle",0.289379693910758,-1.8052503,-0.7369656,1.0682847,0.663
"34","Acot13","hurdle",0.321091379526466,-1.8237704,-0.7369656,1.0868048,0.662
"863","Zfyve27","hurdle",0.0551008155840343,-1.4921822,0.4329594,1.9251416,0.661
"826","Vps13a","hurdle",0.317992916400584,-1.8052503,-0.7369656,1.0682847,0.661
"812","Upp1","hurdle",0.389920260705638,-1.4628581,-0.2344653,1.2283928,0.661
"678","Slc22a12","hurdle",0.33185453838973,-1.8052503,-0.7369656,1.0682847,0.661
"348","Impa1","hurdle",0.33185453838973,-1.8052503,-0.7369656,1.0682847,0.661
"292","Gm1976","hurdle",0.317992916400581,-1.8052503,-0.7369656,1.0682847,0.661
"248","Fam178a","hurdle",0.33185453838972,-1.8052503,-0.7369656,1.0682847,0.661
"101","BC018473","hurdle",0.319296566231661,-1.5221147,-0.2344653,1.2876494,0.661
"833","Vti1b","hurdle",0.328723138807859,-1.786965,-0.7369656,1.0499994,0.66
"699","Smg1","hurdle",0.374743278376962,-1.4774457,-0.2344653,1.2429804,0.66
"693","Smad5","hurdle",0.310493113703616,-1.7689085,-0.7369656,1.0319429,0.66
"313","Gtf2a1","hurdle",0.345312925737743,-1.8052503,-0.7369656,1.0682847,0.66
"86","Atp6v1d","hurdle",0.355576180915269,-1.5070708,-0.2344653,1.2726055,0.66
